datetime,count
2020-05-06 04:55:00,255
2020-05-06 05:00:00,261
2020-05-06 05:05:00,258
2020-05-06 05:10:00,244
2020-05-06 05:15:00,262
2020-05-06 05:20:00,263
2020-05-06 05:25:00,190
2020-05-06 05:30:00,265
2020-05-06 05:35:00,248
2020-05-06 05:40:00,214
2020-05-06 05:45:00,199
2020-05-06 05:50:00,183
2020-05-06 05:55:00,130
2020-05-06 06:00:00,110
2020-05-06 06:05:00,90
2020-05-06 06:10:00,99
2020-05-06 06:15:00,113
2020-05-06 06:20:00,206
2020-05-06 06:25:00,215
2020-05-06 06:30:00,260
2020-05-06 06:35:00,155
2020-05-06 06:40:00,62
2020-05-06 06:45:00,104
2020-05-06 06:50:00,84
2020-05-06 06:55:00,0
2020-05-06 07:00:00,0
2020-05-06 07:05:00,35
2020-05-06 07:10:00,168
2020-05-06 07:15:00,61
2020-05-06 07:20:00,235
2020-05-06 07:25:00,298
2020-05-06 07:30:00,205
2020-05-06 07:35:00,257
2020-05-06 07:40:00,235
2020-05-06 07:45:00,260
2020-05-06 07:50:00,258
2020-05-06 07:55:00,247
2020-05-06 08:00:00,236
2020-05-06 08:05:00,271
2020-05-06 08:10:00,284
2020-05-06 08:15:00,283
2020-05-06 08:20:00,237
2020-05-06 08:25:00,218
2020-05-06 08:30:00,211
2020-05-06 08:35:00,231
2020-05-06 08:40:00,256
2020-05-06 08:45:00,273
2020-05-06 08:50:00,275
2020-05-06 08:55:00,232
2020-05-06 09:00:00,92
2020-05-06 09:05:00,214
2020-05-06 09:10:00,257
2020-05-06 09:15:00,253
2020-05-06 09:20:00,225
2020-05-06 09:25:00,7
2020-05-06 09:30:00,35
2020-05-06 09:35:00,24
2020-05-06 09:40:00,13
2020-05-06 09:45:00,2
2020-05-06 09:50:00,0
2020-05-06 09:55:00,12
2020-05-06 10:00:00,0
2020-05-06 10:05:00,8
2020-05-06 10:10:00,17
2020-05-06 10:15:00,8
2020-05-06 10:20:00,0
2020-05-06 10:25:00,16
2020-05-06 10:30:00,41
2020-05-06 10:35:00,127
2020-05-06 10:40:00,173
2020-05-06 10:45:00,86
2020-05-06 10:50:00,87
2020-05-06 10:55:00,142
2020-05-06 11:00:00,101
2020-05-06 11:05:00,139
2020-05-06 11:10:00,128
2020-05-06 11:15:00,61
2020-05-06 11:20:00,71
2020-05-06 11:25:00,9
2020-05-06 11:30:00,0
2020-05-06 11:35:00,2
2020-05-06 11:40:00,28
2020-05-06 11:45:00,7
2020-05-06 11:50:00,56
2020-05-06 11:55:00,22
2020-05-06 12:00:00,24
2020-05-06 12:05:00,57
2020-05-06 12:10:00,19
2020-05-06 12:15:00,46
2020-05-06 12:20:00,77
2020-05-06 12:25:00,28
2020-05-06 12:30:00,7
2020-05-06 12:35:00,17
2020-05-06 12:40:00,16
2020-05-06 12:45:00,29
2020-05-06 12:50:00,7
2020-05-06 12:55:00,10
2020-05-06 13:00:00,0
2020-05-06 13:05:00,0
2020-05-06 13:10:00,0
2020-05-06 13:15:00,2
2020-05-06 13:20:00,0
2020-05-06 13:25:00,0
2020-05-06 13:30:00,0
2020-05-06 13:35:00,0
2020-05-06 13:40:00,112
2020-05-06 13:45:00,54
2020-05-06 13:50:00,172
2020-05-06 13:55:00,80
2020-05-06 14:00:00,3
2020-05-06 14:05:00,10
2020-05-06 14:10:00,10
2020-05-06 14:15:00,64
2020-05-06 14:20:00,8
2020-05-06 14:25:00,1
2020-05-06 14:30:00,2
2020-05-06 14:35:00,32
2020-05-06 14:40:00,69
2020-05-06 14:45:00,21
2020-05-06 14:50:00,4
2020-05-06 14:55:00,32
2020-05-06 15:00:00,16
2020-05-06 15:05:00,24
2020-05-06 15:10:00,20
2020-05-06 15:15:00,7
2020-05-06 15:20:00,24
2020-05-06 15:25:00,6
2020-05-06 15:30:00,7
2020-05-06 15:35:00,11
2020-05-06 15:40:00,2
2020-05-06 15:45:00,3
2020-05-06 15:50:00,25
2020-05-06 15:55:00,11
2020-05-06 16:00:00,10
2020-05-06 16:05:00,8
2020-05-06 16:10:00,14
2020-05-06 16:15:00,6
2020-05-06 16:20:00,7
2020-05-06 16:25:00,0
2020-05-06 16:30:00,3
2020-05-06 16:35:00,3
2020-05-06 16:40:00,6
2020-05-06 16:45:00,25
2020-05-06 16:50:00,15
2020-05-06 16:55:00,33
2020-05-06 17:00:00,4
2020-05-06 17:05:00,2
2020-05-06 17:10:00,16
2020-05-06 17:15:00,34
2020-05-06 17:20:00,15
2020-05-06 17:25:00,65
2020-05-06 17:30:00,32
2020-05-06 17:35:00,39
2020-05-06 17:40:00,36
2020-05-06 17:45:00,42
2020-05-06 17:50:00,73
2020-05-06 17:55:00,4
2020-05-06 18:00:00,5
2020-05-06 18:05:00,78
2020-05-06 18:10:00,18
2020-05-06 18:15:00,15
2020-05-06 18:20:00,14
2020-05-06 18:25:00,10
2020-05-06 18:30:00,5
2020-05-06 18:35:00,2
2020-05-06 18:40:00,3
2020-05-06 18:45:00,15
2020-05-06 18:50:00,78
2020-05-06 18:55:00,45
2020-05-06 19:00:00,54
2020-05-06 19:05:00,2
2020-05-06 19:10:00,0
2020-05-06 19:15:00,12
2020-05-06 19:20:00,7
2020-05-06 19:25:00,58
2020-05-06 19:30:00,16
2020-05-06 19:35:00,0
2020-05-06 19:40:00,0
2020-05-06 19:45:00,81
2020-05-06 19:50:00,73
2020-05-06 19:55:00,33
2020-05-06 20:00:00,10
2020-05-06 20:05:00,10
2020-05-06 20:10:00,1
2020-05-06 20:15:00,11
